,x,y,z,person_id,order,frame
10,675.945,592.461,0.822988,0,10,681
11,668.902,690.352,0.678242,0,11,681
12,738.185,523.328,0.818655,0,12,681
13,680.806,590.075,0.839946,0,13,681
14,656.825,690.365,0.745111,0,14,681
15,699.989,370.562,0.867712,0,15,681
16,714.323,372.801,0.988757,0,16,681
17,0.0,0.0,0.0,0,17,681
18,738.087,375.294,0.904088,0,18,681
19,604.496,702.246,0.701161,0,19,681
20,621.074,711.772,0.698792,0,20,681
21,659.352,699.982,0.679041,0,21,681
22,616.381,699.972,0.205094,0,22,681
23,618.727,695.11,0.178273,0,23,681
24,676.116,702.293,0.573499,0,24,681
0,714.236,372.798,0.955586,0,0,682
1,733.267,415.861,0.908888,0,1,682
2,695.194,411.157,0.920107,0,2,682
3,659.363,465.849,0.891678,0,3,682
4,621.178,504.21,0.867858,0,4,682
5,769.138,423.009,0.849829,0,5,682
6,795.381,482.727,0.838164,0,6,682
7,823.989,539.967,0.797839,0,7,682
8,728.537,520.811,0.807126,0,8,682
9,711.778,516.092,0.775345,0,9,682
10,680.773,597.265,0.864042,0,10,682
11,678.314,695.119,0.816664,0,11,682
12,745.259,523.182,0.78688,0,12,682
13,685.565,597.203,0.830721,0,13,682
14,656.926,685.615,0.758238,0,14,682
15,714.135,365.719,0.81888,0,15,682
16,721.401,368.044,0.894443,0,16,682
17,0.0,0.0,0.0,0,17,682
18,752.299,370.57,0.945954,0,18,682
19,613.977,699.893,0.756653,0,19,682
20,623.476,709.39,0.754362,0,20,682
21,659.408,697.627,0.64895,0,21,682
22,640.263,714.121,0.160626,0,22,682
23,0.0,0.0,0.0,0,23,682
24,680.877,709.437,0.730213,0,24,682
0,718.997,370.5,0.916766,0,0,683
1,735.807,411.184,0.915468,0,1,683
2,702.308,410.966,0.878181,0,2,683
3,673.577,456.408,0.823745,0,3,683
4,637.809,492.268,0.851828,0,4,683
5,773.845,418.217,0.872632,0,5,683
6,802.525,480.313,0.821695,0,6,683
7,828.859,525.761,0.874323,0,7,683
8,733.202,513.751,0.813589,0,8,683
9,714.166,509.012,0.830541,0,9,683
10,685.55,597.233,0.806194,0,10,683
11,678.459,683.211,0.692499,0,11,683
12,749.996,518.524,0.776806,0,12,683
13,692.655,594.906,0.842532,0,13,683
14,671.239,692.658,0.736424,0,14,683
15,716.618,360.902,0.837714,0,15,683
16,733.23,363.292,0.895038,0,16,683
17,0.0,0.0,0.0,0,17,683
18,754.787,370.381,0.971999,0,18,683
19,633.065,697.586,0.742094,0,19,683
20,642.648,707.023,0.732552,0,20,683
21,678.358,702.256,0.684379,0,21,683
22,642.641,685.565,0.214503,0,22,683
23,642.612,680.781,0.227218,0,23,683
24,694.977,699.863,0.510296,0,24,683
0,721.381,368.002,0.863048,0,0,684
1,740.464,408.575,0.892737,0,1,684
2,709.446,399.157,0.831792,0,2,684
3,678.384,446.749,0.884594,0,3,684
4,642.667,487.472,0.82993,0,4,684
5,773.992,411.051,0.916759,0,5,684
6,804.953,466.027,0.909368,0,6,684
7,831.218,509.013,0.858786,0,7,684
8,733.194,508.902,0.821183,0,8,684
9,714.16,504.246,0.831853,0,9,684
10,688.002,592.479,0.781336,0,10,684
11,683.211,675.993,0.681859,0,11,684
12,750.011,513.756,0.758249,0,12,684
13,695.085,594.863,0.852928,0,13,684
14,678.515,692.782,0.736141,0,14,684
15,718.996,353.882,0.837713,0,15,684
16,733.314,353.905,0.968333,0,16,684
17,0.0,0.0,0.0,0,17,684
18,754.935,358.596,0.909838,0,18,684
19,640.27,699.866,0.685624,0,19,684
20,656.827,709.404,0.679351,0,20,684
21,687.979,702.258,0.696651,0,21,684
22,652.141,683.189,0.324581,0,22,684
23,652.17,678.458,0.307905,0,23,684
24,695.088,685.599,0.373452,0,24,684
0,726.156,356.164,0.863162,0,0,685
1,742.895,396.737,0.846899,0,1,685
2,711.863,391.908,0.92055,0,2,685
3,685.62,430.277,0.820626,0,3,685
4,656.956,473.116,0.876093,0,4,685
5,776.278,406.335,0.87825,0,5,685
6,812.002,458.778,0.846764,0,6,685
7,847.799,506.459,0.84577,0,7,685
8,733.19,504.123,0.856283,0,8,685
9,714.17,499.416,0.836827,0,9,685
10,685.606,583.048,0.816038,0,10,685
11,697.523,659.348,0.893715,0,11,685
12,750.033,506.535,0.822773,0,12,685
13,697.523,587.725,0.893967,0,13,685
14,676.125,685.558,0.816513,0,14,685
15,721.351,351.291,0.846485,0,15,685
16,735.618,351.381,0.959767,0,16,685
17,0.0,0.0,0.0,0,17,685
18,757.217,351.492,0.943108,0,18,685
19,652.103,699.976,0.744016,0,19,685
20,661.757,707.086,0.770026,0,20,685
21,680.796,695.134,0.803696,0,21,685
22,695.115,695.19,0.367907,0,22,685
23,690.293,687.958,0.325346,0,23,685
24,707.084,661.742,0.697075,0,24,685
0,726.157,356.162,0.862974,0,0,686
1,742.896,396.737,0.846725,0,1,686
2,711.865,391.907,0.92089,0,2,686
3,685.617,430.284,0.818917,0,3,686
4,656.952,473.117,0.875778,0,4,686
5,776.278,406.336,0.878388,0,5,686
6,812.005,458.79,0.848537,0,6,686
7,847.803,506.459,0.844253,0,7,686
8,733.189,504.126,0.856561,0,8,686
9,714.166,499.419,0.837257,0,9,686
10,685.596,583.048,0.816884,0,10,686
11,697.529,659.335,0.896679,0,11,686
12,750.038,506.537,0.82274,0,12,686
13,697.527,587.724,0.89272,0,13,686
14,676.122,685.557,0.817909,0,14,686
15,721.355,351.289,0.846237,0,15,686
16,735.618,351.381,0.959305,0,16,686
17,0.0,0.0,0.0,0,17,686
18,757.215,351.492,0.944293,0,18,686
19,652.123,699.977,0.751678,0,19,686
20,661.776,707.086,0.773229,0,20,686
21,680.796,695.13,0.801559,0,21,686
22,695.124,695.174,0.381057,0,22,686
23,690.303,687.944,0.336285,0,23,686
24,707.092,661.724,0.703983,0,24,686
0,726.199,351.274,0.880268,0,0,687
1,745.274,389.687,0.888538,0,1,687
2,714.139,384.774,0.859101,0,2,687
3,690.365,425.339,0.806356,0,3,687
4,664.098,456.462,0.809334,0,4,687
5,776.306,396.75,0.853428,0,5,687
6,814.488,449.314,0.857483,0,6,687
7,852.644,497.012,0.811149,0,7,687
8,733.192,499.424,0.809516,0,8,687
9,714.182,492.285,0.81049,0,9,687
10,683.198,583.051,0.808857,0,10,687
11,709.413,645.05,0.743856,0,11,687
12,749.991,504.157,0.794914,0,12,687
13,697.621,585.399,0.855704,0,13,687
14,680.825,676.001,0.808259,0,14,687
15,721.441,337.118,0.797989,0,15,687
16,735.636,339.479,0.921116,0,16,687
17,0.0,0.0,0.0,0,17,687
18,757.202,346.645,0.87884,0,18,687
19,647.412,699.88,0.757244,0,19,687
20,664.108,702.328,0.757356,0,20,687
21,690.364,680.826,0.722752,0,21,687
22,695.022,675.975,0.147128,0,22,687
23,680.888,657.013,0.135318,0,23,687
24,716.655,649.782,0.676421,0,24,687
0,721.442,341.883,0.837546,0,0,688
1,745.212,384.827,0.843888,0,1,688
2,714.177,375.261,0.898774,0,2,688
3,695.044,411.122,0.858561,0,3,688
4,673.628,444.526,0.854742,0,4,688
5,773.944,389.611,0.918437,0,5,688
6,814.438,442.062,0.822868,0,6,688
7,855.11,484.949,0.806911,0,7,688
8,730.83,492.276,0.787885,0,8,688
9,711.752,487.529,0.820284,0,9,688
10,678.341,578.179,0.916166,0,10,688
11,719.037,621.138,0.84769,0,11,688
12,747.618,501.738,0.749848,0,12,688
13,704.652,582.989,0.795351,0,13,688
14,683.24,668.862,0.757577,0,14,688
15,719.021,334.598,0.856288,0,15,688
16,733.355,334.66,0.986844,0,16,688
17,0.0,0.0,0.0,0,17,688
18,757.146,337.045,0.928883,0,18,688
19,656.873,699.931,0.766815,0,19,688
20,675.942,702.308,0.759964,0,20,688
21,687.933,678.384,0.670979,0,21,688
22,714.136,654.544,0.299619,0,22,688
23,704.665,642.682,0.312707,0,23,688
24,733.352,621.114,0.733561,0,24,688
0,718.987,334.67,0.938015,0,0,689
1,738.191,375.279,0.860816,0,1,689
2,714.086,372.796,0.894275,0,2,689
3,695.206,406.266,0.832918,0,3,689
4,676.076,432.534,0.932893,0,4,689
5,771.56,384.785,0.877921,0,5,689
6,812.168,430.198,0.887678,0,6,689
7,862.212,470.791,0.805068,0,7,689
8,723.766,489.874,0.796019,0,8,689
9,707.036,487.422,0.815423,0,9,689
10,676.03,566.294,0.897334,0,10,689
11,733.267,599.746,0.857491,0,11,689
12,740.506,499.34,0.748452,0,12,689
13,707.03,580.434,0.762165,0,13,689
14,692.644,661.685,0.797369,0,14,689
15,716.63,327.521,0.851149,0,15,689
16,733.221,329.889,0.92145,0,16,689
17,0.0,0.0,0.0,0,17,689
18,754.753,332.304,0.996454,0,18,689
19,661.763,699.933,0.713752,0,19,689
20,680.79,699.92,0.74442,0,20,689
21,687.969,671.289,0.677582,0,21,689
22,730.897,637.815,0.690943,0,22,689
23,721.377,633.041,0.657083,0,23,689
24,745.229,597.28,0.702869,0,24,689
0,716.509,332.208,0.937698,0,0,690
1,735.713,370.565,0.931924,0,1,690
2,709.433,365.683,0.824399,0,2,690
3,695.153,394.365,0.872299,0,3,690
4,678.461,427.729,0.92877,0,4,690
5,769.076,377.626,0.854401,0,5,690
6,809.651,425.317,0.876454,0,6,690
7,850.233,461.239,0.869272,0,7,690
8,718.979,485.133,0.853147,0,8,690
9,699.923,482.712,0.814936,0,9,690
10,676.121,563.84,0.94832,0,10,690
11,735.669,597.223,0.868443,0,11,690
12,735.826,487.542,0.813766,0,12,690
13,711.861,566.199,0.824838,0,13,690
14,695.049,659.325,0.856311,0,14,690
15,714.252,320.335,0.803012,0,15,690
16,723.769,322.746,0.837344,0,16,690
17,0.0,0.0,0.0,0,17,690
18,752.31,329.877,0.924226,0,18,690
19,668.879,699.902,0.735829,0,19,690
20,687.965,699.899,0.759627,0,20,690
21,692.688,666.53,0.685967,0,21,690
22,733.411,637.859,0.907379,0,22,690
23,728.484,633.01,0.791425,0,23,690
24,750.009,587.705,0.815805,0,24,690
0,711.742,329.875,0.901714,0,0,691
1,733.247,370.409,0.929059,0,1,691
2,699.91,360.948,0.84608,0,2,691
3,695.043,394.416,0.853213,0,3,691
4,678.489,427.668,0.903944,0,4,691
5,757.212,372.911,0.904628,0,5,691
6,804.922,420.585,0.796793,0,6,691
7,850.235,463.608,0.882838,0,7,691
8,716.546,477.917,0.826861,0,8,691
9,697.489,473.1,0.824855,0,9,691
10,676.03,559.015,0.891988,0,10,691
11,735.711,594.858,0.842443,0,11,691
12,735.608,482.684,0.816088,0,12,691
13,711.882,566.295,0.828867,0,13,691
14,697.411,659.39,0.876797,0,14,691
15,707.085,317.97,0.800293,0,15,691
16,716.605,317.994,0.940477,0,16,691
17,0.0,0.0,0.0,0,17,691
18,742.836,322.747,0.839477,0,18,691
19,676.098,695.213,0.795967,0,19,691
20,695.07,695.2,0.826662,0,20,691
21,697.462,671.234,0.697099,0,21,691
22,738.082,635.434,0.805608,0,22,691
23,733.267,628.291,0.769692,0,23,691
24,750.023,585.36,0.795682,0,24,691
0,711.734,329.88,0.899731,0,0,692
1,733.251,370.411,0.929721,0,1,692
2,699.928,360.948,0.844639,0,2,692
3,695.038,394.438,0.847877,0,3,692
4,678.445,427.714,0.914006,0,4,692
5,757.197,372.915,0.905095,0,5,692
6,804.905,420.579,0.795839,0,6,692
7,850.224,463.615,0.885326,0,7,692
8,716.558,480.234,0.827847,0,8,692
9,697.517,473.126,0.820808,0,9,692
10,675.988,559.034,0.889287,0,10,692
11,735.722,594.827,0.838132,0,11,692
12,735.607,482.713,0.817537,0,12,692
13,711.843,568.579,0.822122,0,13,692
14,697.434,659.395,0.878958,0,14,692
15,707.077,317.975,0.805885,0,15,692
16,716.601,318.006,0.940674,0,16,692
17,0.0,0.0,0.0,0,17,692
18,740.546,322.758,0.83911,0,18,692
19,678.322,695.173,0.808792,0,19,692
20,695.108,695.164,0.837549,0,20,692
21,697.498,671.262,0.701969,0,21,692
22,738.141,635.437,0.825181,0,22,692
23,733.309,628.292,0.788434,0,23,692
24,750.044,585.317,0.795882,0,24,692
0,702.309,329.872,0.879458,0,0,693
1,730.916,370.413,0.902747,0,1,693
2,697.611,360.923,0.856894,0,2,693
3,692.743,396.716,0.822131,0,3,693
4,678.462,427.737,0.902916,0,4,693
5,754.857,372.921,0.928227,0,5,693
6,793.089,415.898,0.850638,0,6,693
7,838.319,465.885,0.817377,0,7,693
8,716.576,480.295,0.839736,0,8,693
9,697.562,475.482,0.817518,0,9,693
10,675.997,558.986,0.886991,0,10,693
11,738.059,585.279,0.869603,0,11,693
12,733.425,484.975,0.837712,0,12,693
13,714.067,568.648,0.812876,0,13,693
14,702.337,659.348,0.788795,0,14,693
15,699.93,317.946,0.765951,0,15,693
16,714.205,317.953,0.953385,0,16,693
17,0.0,0.0,0.0,0,17,693
18,735.811,320.419,0.912778,0,18,693
19,690.301,692.692,0.769778,0,19,693
20,702.272,690.362,0.759686,0,20,693
21,704.702,666.523,0.68065,0,21,693
22,745.225,623.597,0.762813,0,22,693
23,735.696,621.134,0.793058,0,23,693
24,752.448,580.645,0.788666,0,24,693
0,699.904,329.848,0.890055,0,0,694
1,723.739,370.481,0.890529,0,1,694
2,697.4,365.757,0.890729,0,2,694
3,692.706,403.9,0.812392,0,3,694
4,678.34,430.231,0.909527,0,4,694
5,752.387,372.956,0.932968,0,5,694
6,790.577,422.939,0.857063,0,6,694
7,826.427,465.944,0.86545,0,7,694
8,716.531,480.295,0.843991,0,8,694
9,697.486,475.498,0.831764,0,9,694
10,676.04,549.568,0.881799,0,10,694
11,740.523,590.079,0.800098,0,11,694
12,733.414,484.969,0.838125,0,12,694
13,714.332,566.207,0.845494,0,13,694
14,714.248,659.424,0.854125,0,14,694
15,697.575,317.974,0.849794,0,15,694
16,711.86,317.992,0.90239,0,16,694
17,0.0,0.0,0.0,0,17,694
18,733.4,327.475,0.93614,0,18,694
19,695.206,692.756,0.713134,0,19,694
20,714.137,692.733,0.737859,0,20,694
21,716.671,673.58,0.659746,0,21,694
22,747.584,630.693,0.760538,0,22,694
23,735.804,625.862,0.753231,0,23,694
24,754.816,585.327,0.740522,0,24,694
0,697.446,332.301,0.956091,0,0,695
1,716.698,372.834,0.923382,0,1,695
2,695.027,370.434,0.904411,0,2,695
3,687.985,408.584,0.843586,0,3,695
4,678.331,439.736,0.878641,0,4,695
5,747.604,375.329,0.85535,0,5,695
6,781.029,427.781,0.863385,0,6,695
7,812.106,470.787,0.861384,0,7,695
8,716.703,480.272,0.830686,0,8,695
9,699.89,475.514,0.808475,0,9,695
10,678.364,554.259,0.888141,0,10,695
11,742.83,604.501,0.824409,0,11,695
12,735.721,482.712,0.836665,0,12,695
13,716.732,563.959,0.839683,0,13,695
14,721.446,659.317,0.802022,0,14,695
15,695.168,322.774,0.830103,0,15,695
16,704.703,325.139,0.852945,0,16,695
17,0.0,0.0,0.0,0,17,695
18,733.227,332.197,0.959319,0,18,695
19,714.093,683.248,0.753783,0,19,695
20,728.534,685.562,0.717814,0,20,695
21,726.142,664.149,0.636316,0,21,695
22,733.333,642.571,0.468355,0,22,695
23,730.943,637.909,0.468208,0,23,695
24,754.858,604.454,0.853661,0,24,695
0,695.093,334.74,0.962091,0,0,696
1,716.593,375.281,0.922389,0,1,696
2,692.753,372.906,0.904979,0,2,696
3,683.163,418.188,0.795971,0,3,696
4,676.017,456.448,0.851729,0,4,696
5,740.506,380.012,0.840479,0,5,696
6,769.053,432.577,0.840611,0,6,696
7,795.458,485.019,0.845263,0,7,696
8,719.057,482.691,0.838242,0,8,696
9,702.315,482.632,0.803488,0,9,696
10,678.467,554.326,0.881602,0,10,696
11,733.207,621.139,0.773754,0,11,696
12,735.838,484.996,0.839822,0,12,696
13,719.086,563.892,0.853702,0,13,696
14,733.325,659.321,0.842819,0,14,696
15,695.021,332.178,0.776718,0,15,696
16,699.899,332.218,0.932816,0,16,696
17,0.0,0.0,0.0,0,17,696
18,723.74,334.611,0.932476,0,18,696
19,718.961,683.221,0.832645,0,19,696
20,735.624,683.186,0.834697,0,20,696
21,735.72,668.845,0.674365,0,21,696
22,716.635,640.287,0.325772,0,22,696
23,714.299,637.871,0.345618,0,23,696
24,742.881,621.152,0.561108,0,24,696
0,692.765,346.569,0.899902,0,0,697
1,714.298,387.214,0.925005,0,1,697
2,692.67,384.785,0.833002,0,2,697
3,680.798,430.12,0.878541,0,3,697
4,668.867,468.422,0.868769,0,4,697
5,735.83,389.586,0.929381,0,5,697
6,754.783,444.461,0.888298,0,6,697
7,776.392,492.216,0.843342,0,7,697
8,726.116,484.941,0.821096,0,8,697
9,709.452,482.674,0.818643,0,9,697
10,678.5,559.01,0.915601,0,10,697
11,718.977,630.723,0.782744,0,11,697
12,740.505,484.997,0.816065,0,12,697
13,733.302,566.207,0.891421,0,13,697
14,750.063,659.281,0.843932,0,14,697
15,690.383,334.794,0.836781,0,15,697
16,697.567,334.823,0.951945,0,16,697
17,0.0,0.0,0.0,0,17,697
18,719.01,344.201,0.87903,0,18,697
19,730.965,680.784,0.662144,0,19,697
20,749.994,680.842,0.658829,0,20,697
21,754.752,668.842,0.779414,0,21,697
22,709.477,673.673,0.808265,0,22,697
23,699.988,666.502,0.747839,0,23,697
24,733.201,637.757,0.586945,0,24,697
0,692.765,346.568,0.899354,0,0,698
1,714.299,387.213,0.925361,0,1,698
2,692.675,384.785,0.834803,0,2,698
3,680.792,430.116,0.884109,0,3,698
4,668.847,468.414,0.872018,0,4,698
5,735.829,389.585,0.929174,0,5,698
6,754.785,444.455,0.890654,0,6,698
7,776.392,492.221,0.845711,0,7,698
8,726.114,484.941,0.821696,0,8,698
9,709.447,482.674,0.818557,0,9,698
10,678.501,558.996,0.914195,0,10,698
11,718.969,630.715,0.783662,0,11,698
12,740.506,484.997,0.817665,0,12,698
13,733.301,566.217,0.89081,0,13,698
14,750.075,659.305,0.844112,0,14,698
15,690.383,334.794,0.835361,0,15,698
16,697.567,334.824,0.951623,0,16,698
17,0.0,0.0,0.0,0,17,698
18,719.008,344.206,0.879493,0,18,698
19,730.974,680.793,0.660499,0,19,698
20,750.0,680.86,0.659584,0,20,698
21,754.757,668.872,0.780241,0,21,698
22,709.484,673.658,0.806446,0,22,698
23,699.989,666.487,0.745238,0,23,698
24,733.193,637.748,0.588167,0,24,698
0,683.196,353.768,0.910925,0,0,699
1,709.482,394.356,0.885112,0,1,699
2,680.844,392.079,0.883723,0,2,699
3,676.124,444.451,0.884432,0,3,699
4,661.671,485.022,0.889808,0,4,699
5,733.319,396.728,0.888803,0,5,699
6,742.865,456.386,0.804366,0,6,699
7,754.777,506.561,0.88618,0,7,699
8,719.095,487.567,0.842275,0,8,699
9,704.634,487.525,0.831682,0,9,699
10,678.409,561.41,0.960206,0,10,699
11,714.158,647.42,0.813899,0,11,699
12,738.073,489.849,0.82663,0,12,699
13,733.421,563.969,0.896231,0,13,699
14,757.235,661.671,0.813782,0,14,699
15,683.194,348.953,0.719625,0,15,699
16,695.096,351.296,0.946251,0,16,699
17,0.0,0.0,0.0,0,17,699
18,716.608,353.73,1.00577,0,18,699
19,733.349,680.888,0.613741,0,19,699
20,752.445,683.221,0.63419,0,20,699
21,771.402,675.995,0.776173,0,21,699
22,695.094,678.447,0.886115,0,22,699
23,690.368,675.933,0.816233,0,23,699
24,721.344,656.89,0.801268,0,24,699
0,678.561,365.745,0.875694,0,0,700
1,702.333,408.665,0.904006,0,1,700
2,678.513,408.64,0.908703,0,2,700
3,671.248,463.628,0.819693,0,3,700
4,654.467,506.66,0.820167,0,4,700
5,730.897,408.775,0.926791,0,5,700
6,735.614,463.575,0.764271,0,6,700
7,733.419,506.659,0.623615,0,7,700
8,721.403,499.396,0.849391,0,8,700
9,707.045,499.374,0.835515,0,9,700
10,676.067,563.776,0.967787,0,10,700
11,697.593,656.893,0.88255,0,11,700
12,738.092,499.41,0.827981,0,12,700
13,735.822,578.071,0.888203,0,13,700
14,771.377,661.683,0.87267,0,14,700
15,678.505,356.129,0.781379,0,15,700
16,692.681,356.201,0.88581,0,16,700
17,0.0,0.0,0.0,0,17,700
18,714.163,368.016,0.927455,0,18,700
19,757.189,690.3,0.788961,0,19,700
20,773.811,683.233,0.789196,0,20,700
21,773.918,673.616,0.731137,0,21,700
22,678.505,678.353,0.841391,0,22,700
23,676.077,675.905,0.856152,0,23,700
24,711.848,664.076,0.83208,0,24,700
0,676.052,372.882,0.968551,0,0,701
1,697.537,418.216,0.883375,0,1,701
2,676.069,415.834,0.89065,0,2,701
3,664.143,470.745,0.832196,0,3,701
4,645.033,516.121,0.801954,0,4,701
5,719.023,420.664,0.855054,0,5,701
6,716.514,475.482,0.810006,0,6,701
7,697.527,513.676,0.682515,0,7,701
8,721.443,508.996,0.836395,0,8,701
9,707.065,509.014,0.809669,0,9,701
10,664.152,563.837,0.891312,0,10,701
11,692.642,661.697,0.807673,0,11,701
12,738.113,508.98,0.830118,0,12,701
13,735.811,580.449,0.90449,0,13,701
14,776.389,661.778,0.810242,0,14,701
15,676.021,368.13,0.701276,0,15,701
16,680.878,370.407,0.919704,0,16,701
17,0.0,0.0,0.0,0,17,701
18,709.386,372.891,0.921392,0,18,701
19,771.385,687.969,0.835901,0,19,701
20,783.482,685.557,0.785852,0,20,701
21,790.635,675.94,0.756523,0,21,701
22,659.398,678.495,0.832241,0,22,701
23,659.37,676.003,0.823116,0,23,701
24,697.548,675.929,0.903872,0,24,701
0,673.654,377.671,0.895862,0,0,702
1,695.158,427.64,0.922628,0,1,702
2,675.916,425.371,0.896712,0,2,702
3,659.44,473.189,0.868502,0,3,702
4,640.228,516.086,0.8456,0,4,702
5,714.299,427.747,0.926207,0,5,702
6,699.861,487.475,0.877985,0,6,702
7,661.726,508.9,0.788386,0,7,702
8,716.73,508.967,0.877149,0,8,702
9,702.26,508.949,0.838821,0,9,702
10,659.222,563.753,0.989161,0,10,702
11,678.403,661.709,0.82897,0,11,702
12,735.666,508.956,0.853359,0,12,702
13,740.448,585.348,0.859076,0,13,702
14,788.17,664.141,0.81402,0,14,702
15,673.592,372.802,0.808695,0,15,702
16,678.465,372.872,0.980832,0,16,702
17,0.0,0.0,0.0,0,17,702
18,699.879,377.691,0.890549,0,18,702
19,773.906,692.647,0.861589,0,19,702
20,790.504,688.0,0.812468,0,20,702
21,797.747,675.977,0.773683,0,21,702
22,654.517,680.806,0.749403,0,22,702
23,654.475,676.081,0.754257,0,23,702
24,690.341,675.976,0.83144,0,24,702
0,664.113,384.796,0.862358,0,0,703
1,687.974,427.702,0.89087,0,1,703
2,661.739,427.747,0.908138,0,2,703
3,656.904,475.559,0.854536,0,3,703
4,637.78,506.59,0.855445,0,4,703
5,711.821,427.784,0.914079,0,5,703
6,719.058,482.655,0.741721,0,6,703
7,738.086,516.086,0.431249,0,7,703
8,714.193,516.093,0.83126,0,8,703
9,695.214,516.113,0.821461,0,9,703
10,652.201,566.286,0.860145,0,10,703
11,668.85,664.095,0.779934,0,11,703
12,730.928,516.11,0.776179,0,12,703
13,735.833,594.869,0.879409,0,13,703
14,793.018,673.586,0.845618,0,14,703
15,661.799,373.008,0.788254,0,15,703
16,675.979,373.01,0.94314,0,16,703
17,0.0,0.0,0.0,0,17,703
18,697.48,380.085,0.931123,0,18,703
19,778.663,695.034,0.83734,0,19,703
20,790.695,694.995,0.86331,0,20,703
21,809.636,678.461,0.826267,0,21,703
22,637.784,678.517,0.76965,0,22,703
23,637.812,676.029,0.772678,0,23,703
24,678.356,676.096,0.861114,0,24,703
0,664.112,384.797,0.862652,0,0,704
1,687.981,427.703,0.89173,0,1,704
2,661.743,427.744,0.910077,0,2,704
3,656.905,475.549,0.854541,0,3,704
4,637.797,506.602,0.857855,0,4,704
5,711.828,427.796,0.91714,0,5,704
6,719.05,482.668,0.720768,0,6,704
7,735.812,516.083,0.40001,0,7,704
8,714.199,516.104,0.831067,0,8,704
9,695.221,516.112,0.820285,0,9,704
10,652.196,566.286,0.860421,0,10,704
11,668.857,664.102,0.779326,0,11,704
12,730.933,516.127,0.776454,0,12,704
13,735.828,594.861,0.880325,0,13,704
14,793.023,673.589,0.845375,0,14,704
15,661.796,373.009,0.794916,0,15,704
16,675.978,373.01,0.943724,0,16,704
17,0.0,0.0,0.0,0,17,704
18,697.478,380.08,0.933403,0,18,704
19,778.664,695.033,0.837209,0,19,704
20,790.694,694.993,0.863598,0,20,704
21,809.641,678.461,0.828621,0,21,704
22,637.782,678.514,0.764731,0,22,704
23,637.82,676.03,0.768548,0,23,704
24,678.359,676.1,0.860389,0,24,704
0,659.309,382.454,0.90472,0,0,705
1,678.39,427.674,0.941127,0,1,705
2,656.936,427.662,0.91109,0,2,705
3,640.29,482.67,0.867187,0,3,705
4,616.33,513.696,0.780877,0,4,705
5,699.87,427.697,0.914669,0,5,705
6,678.361,473.128,0.636462,0,6,705
7,656.906,466.027,0.330843,0,7,705
8,707.06,518.487,0.792398,0,8,705
9,690.358,518.528,0.787906,0,9,705
10,640.248,571.01,0.865229,0,10,705
11,659.252,661.781,0.824939,0,11,705
12,723.787,518.437,0.760226,0,12,705
13,738.061,597.219,0.882725,0,13,705
14,792.997,675.93,0.861769,0,14,705
15,659.249,372.963,0.854307,0,15,705
16,671.2,373.007,0.885578,0,16,705
17,0.0,0.0,0.0,0,17,705
18,692.78,384.837,0.902123,0,18,705
19,773.937,695.184,0.775558,0,19,705
20,790.555,695.172,0.800743,0,20,705
21,809.653,678.516,0.797426,0,21,705
22,625.922,687.949,0.666656,0,22,705
23,625.948,678.539,0.667077,0,23,705
24,671.243,676.069,0.8015,0,24,705
0,656.958,377.65,0.918927,0,0,706
1,673.563,422.946,0.83927,0,1,706
2,647.417,425.369,0.826165,0,2,706
3,637.794,470.817,0.512852,0,3,706
4,606.792,463.621,0.372326,0,4,706
5,695.058,418.276,0.878288,0,5,706
6,702.287,466.007,0.738885,0,6,706
7,707.076,487.538,0.629796,0,7,706
8,695.184,520.858,0.857441,0,8,706
9,678.339,523.186,0.841007,0,9,706
10,633.086,575.786,0.843475,0,10,706
11,656.865,668.881,0.796866,0,11,706
12,714.179,518.493,0.792964,0,12,706
13,740.472,597.288,0.869334,0,13,706
14,792.946,673.606,0.850297,0,14,706
15,656.856,372.787,0.882165,0,15,706
16,664.071,372.866,0.926864,0,16,706
17,0.0,0.0,0.0,0,17,706
18,683.237,380.019,0.84072,0,18,706
19,771.417,695.006,0.796274,0,19,706
20,783.427,695.057,0.753347,0,20,706
21,809.622,680.811,0.78344,0,21,706
22,623.48,692.685,0.687465,0,22,706
23,621.113,680.888,0.685777,0,23,706
24,664.078,678.448,0.801557,0,24,706
0,656.859,375.24,0.930213,0,0,707
1,673.597,418.201,0.814829,0,1,707
2,654.466,420.633,0.735006,0,2,707
3,618.805,458.791,0.210843,0,3,707
4,623.519,442.108,0.0988763,0,4,707
5,692.703,413.52,0.857922,0,5,707
6,695.185,449.331,0.586523,0,6,707
7,697.5,473.108,0.505578,0,7,707
8,697.416,520.861,0.868345,0,8,707
9,678.467,523.135,0.841843,0,9,707
10,623.474,578.176,0.907131,0,10,707
11,654.47,668.871,0.799062,0,11,707
12,714.182,520.82,0.807644,0,12,707
13,742.841,599.515,0.862633,0,13,707
14,792.966,673.69,0.858497,0,14,707
15,652.151,370.487,0.906497,0,15,707
16,661.749,370.52,0.927121,0,16,707
17,0.0,0.0,0.0,0,17,707
18,680.833,375.241,0.900645,0,18,707
19,766.671,695.133,0.825039,0,19,707
20,776.281,695.216,0.810704,0,20,707
21,809.63,680.829,0.799092,0,21,707
22,613.987,692.707,0.713591,0,22,707
23,616.34,683.209,0.655068,0,23,707
24,659.446,678.4,0.861563,0,24,707
0,657.04,370.521,0.962316,0,0,708
1,673.568,408.629,0.84484,0,1,708
